time,latitude,longitude,sv_used,hdop,pdop,vdop
2025-11-07T13:34:31.623575+00:00,58.43970083333333,15.458156333333333,22|19|02|17|14|15|24|13,1.07,2.19,1.91
2025-11-07T13:34:32.623600+00:00,58.439654833333336,15.458052166666667,22|19|02|17|14|15|24|13,1.07,2.19,1.91
2025-11-07T13:34:33.623586+00:00,58.439614666666664,15.457941,22|19|02|17|14|15|24|13,1.07,2.19,1.91
2025-11-07T13:34:34.621745+00:00,58.43957366666667,15.457832166666666,22|19|02|17|14|15|24|13,1.07,2.19,1.91
2025-11-07T13:34:35.621681+00:00,58.43953666666667,15.457721666666666,22|19|17|14|15|24|13,1.88,4.63,4.23
2025-11-07T13:34:36.622237+00:00,58.43950533333334,15.457582833333333,22|19|17|14|15|24|13,1.88,4.63,4.23
2025-11-07T13:34:37.624722+00:00,58.43947033333333,15.457475333333333,22|01|19|17|14|15|24|13,1.88,4.62,4.22
2025-11-07T13:34:38.622748+00:00,58.439440166666664,15.457359333333333,22|01|19|17|14|15|24|13,1.24,2.38,2.03
2025-11-07T13:34:39.624963+00:00,58.43941216666666,15.45724,22|19|17|14|24|13,1.99,4.75,4.31
2025-11-07T13:34:40.624498+00:00,58.4393835,15.457122666666667,22|19|02|17|14|24|13,1.22,2.29,1.94
2025-11-07T13:34:41.626115+00:00,58.439357666666666,15.4570085,22|19|02|17|14|24|13,1.22,2.29,1.94
2025-11-07T13:34:42.626102+00:00,58.439334333333335,15.456890166666666,22|19|02|17|14|24|13,1.22,2.29,1.94
2025-11-07T13:34:43.631196+00:00,58.439310166666665,15.456787,22|19|02|12|17|14|15|24|13,0.95,1.95,1.71
2025-11-07T13:34:44.626172+00:00,58.439284666666666,15.4566875,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:45.630257+00:00,58.43926416666667,15.456576,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:46.628408+00:00,58.43924116666667,15.4564755,22|01|19|02|12|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:34:47.631343+00:00,58.439221,15.456373833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:48.629360+00:00,58.43920133333334,15.4562715,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:49.631394+00:00,58.439183666666665,15.456161333333334,22|01|19|02|12|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:34:50.630459+00:00,58.439165333333335,15.456051833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:51.630526+00:00,58.439147,15.4559435,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:52.630581+00:00,58.43912816666667,15.455845333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:53.633680+00:00,58.43911333333333,15.455738166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:54.630684+00:00,58.43909983333333,15.4556295,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:55.628756+00:00,58.43908783333333,15.455524,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:56.629789+00:00,58.43907316666667,15.455420166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:57.633805+00:00,58.43906,15.455325833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:58.628792+00:00,58.439048166666666,15.455220833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:34:59.635199+00:00,58.43903483333333,15.455118666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:00.629094+00:00,58.439022666666666,15.455015666666666,22|01|19|02|12|17|14|24|13,0.96,1.83,1.56
2025-11-07T13:35:01.631024+00:00,58.43901066666667,15.454915333333334,22|01|19|02|12|17|14|24|13,0.96,1.83,1.56
2025-11-07T13:35:02.627041+00:00,58.4389975,15.454822333333333,22|01|19|02|12|17|14|24|13,0.96,1.83,1.56
2025-11-07T13:35:03.634228+00:00,58.43898516666667,15.4547305,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:04.629291+00:00,58.43897166666667,15.454638333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:05.631345+00:00,58.438959833333335,15.454542,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:06.626276+00:00,58.43894866666667,15.454445,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:07.631299+00:00,58.438936166666664,15.454351333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:08.629315+00:00,58.438925,15.454256666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:09.631453+00:00,58.4389145,15.454169666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:10.627407+00:00,58.43890366666667,15.454076166666667,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:11.627584+00:00,58.43889383333333,15.453984666666667,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:12.629510+00:00,58.43888116666667,15.453893833333334,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:13.623746+00:00,58.438869333333336,15.453801333333333,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:14.626641+00:00,58.43885783333333,15.453712333333334,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:15.628763+00:00,58.43884416666667,15.453628333333333,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:16.627654+00:00,58.438828666666666,15.4535415,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:17.629155+00:00,58.438813833333334,15.4534545,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:18.624819+00:00,58.43880016666667,15.453365833333333,22|01|19|02|17|14|15|24|13,1.06,2.04,1.74
2025-11-07T13:35:19.629935+00:00,58.43879283333333,15.453272833333333,22|01|19|02|17|14|15|24|13,1.06,2.03,1.74
2025-11-07T13:35:20.624995+00:00,58.43879583333333,15.4531715,22|01|19|02|17|14|15|24|13,1.06,2.03,1.74
2025-11-07T13:35:21.630022+00:00,58.43881016666667,15.453083,22|01|19|02|17|14|15|24|13,1.06,2.03,1.73
2025-11-07T13:35:22.629154+00:00,58.43883316666667,15.453,22|01|19|02|17|14|15|24|13,1.06,2.03,1.73
2025-11-07T13:35:23.631099+00:00,58.438862,15.452926666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:24.625161+00:00,58.4388945,15.452861,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:25.633313+00:00,58.43892866666667,15.452794333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:26.631212+00:00,58.438964666666664,15.4527225,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:27.630266+00:00,58.439,15.452643333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:28.629263+00:00,58.439034166666666,15.452569833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:29.630404+00:00,58.43906616666666,15.452489166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:30.628391+00:00,58.4390985,15.452406833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:31.626629+00:00,58.4391285,15.4523235,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:32.627481+00:00,58.43915666666667,15.452237333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:33.630707+00:00,58.439183666666665,15.452151166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:34.627577+00:00,58.4392105,15.452063333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:35.626635+00:00,58.439235333333336,15.451974666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:36.626691+00:00,58.439259,15.451889666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:37.629117+00:00,58.43928233333333,15.4518015,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:38.630882+00:00,58.43930566666667,15.451712666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:39.630890+00:00,58.439329,15.451627333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:40.628536+00:00,58.4393535,15.451539,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:41.629929+00:00,58.43937566666666,15.451456166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:42.625067+00:00,58.439399333333334,15.451376,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:43.629045+00:00,58.439423,15.451292666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:44.629068+00:00,58.43944483333333,15.4512085,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:45.631643+00:00,58.4394665,15.451127333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:46.627553+00:00,58.43948816666666,15.4510465,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:47.631348+00:00,58.43951066666666,15.450965166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:48.629285+00:00,58.43953333333333,15.450887333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:49.631365+00:00,58.439556333333336,15.450807333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:50.627436+00:00,58.43957833333333,15.450729166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:51.629630+00:00,58.4395995,15.450649833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:52.627553+00:00,58.439620833333336,15.450572666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:53.629571+00:00,58.43964233333333,15.4504945,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:54.626650+00:00,58.439664,15.450418666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:55.627685+00:00,58.43968566666667,15.450344166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:56.626709+00:00,58.43970616666667,15.450274666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:57.629777+00:00,58.4397265,15.4502055,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:58.628809+00:00,58.4397455,15.450139166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:35:59.629870+00:00,58.439763666666664,15.450077833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:00.628156+00:00,58.439780999999996,15.450023833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:01.630037+00:00,58.43980116666667,15.449960666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:02.627015+00:00,58.439818,15.449909166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:03.629058+00:00,58.439835333333335,15.449852166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:04.622430+00:00,58.4398515,15.449803,22|01|19|02|17|14|15|24|13,1.06,2.02,1.72
2025-11-07T13:36:05.629130+00:00,58.439870166666665,15.449746833333334,22|01|19|02|17|14|15|24|13,1.06,2.02,1.72
2025-11-07T13:36:06.626190+00:00,58.439888833333335,15.449690833333333,22|01|19|02|17|14|15|24|13,1.06,2.02,1.72
2025-11-07T13:36:07.628562+00:00,58.43990866666667,15.449636166666666,22|01|19|02|17|14|15|24|13,1.06,2.02,1.72
2025-11-07T13:36:08.623285+00:00,58.43992816666667,15.449582833333332,22|01|19|17|14|15|24|13,1.24,2.36,2.00
2025-11-07T13:36:09.627330+00:00,58.439948333333334,15.449532,22|01|19|12|17|14|15|24|13,1.07,2.00,1.70
2025-11-07T13:36:10.624349+00:00,58.43996833333333,15.449485,22|01|19|12|17|14|15|24|13,1.24,2.36,2.00
2025-11-07T13:36:11.625370+00:00,58.43998883333333,15.449437,22|01|19|12|17|14|15|24|13,1.24,2.35,2.00
2025-11-07T13:36:12.625505+00:00,58.440009,15.449385666666666,22|01|19|12|17|14|15|24|13,1.24,2.35,2.00
2025-11-07T13:36:13.625519+00:00,58.44003,15.449336166666667,22|01|19|12|17|14|15|24|13,1.24,2.35,2.00
2025-11-07T13:36:14.623739+00:00,58.440052333333334,15.449286166666667,22|01|19|12|17|14|15|24|13,1.24,2.35,2.00
2025-11-07T13:36:15.624622+00:00,58.4400755,15.449237333333333,22|01|19|12|17|14|15|24|13,1.24,2.35,2.00
2025-11-07T13:36:16.625681+00:00,58.44010016666667,15.449194166666667,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:17.628739+00:00,58.440123666666665,15.4491525,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:18.623824+00:00,58.4401495,15.449106166666667,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:19.624747+00:00,58.4401735,15.449066833333333,22|19|12|17|14|15|24|13,1.36,2.89,2.54
2025-11-07T13:36:20.623849+00:00,58.440197833333336,15.449024666666666,22|19|12|17|14|15|24|13,1.36,2.89,2.54
2025-11-07T13:36:21.623998+00:00,58.440223333333336,15.448979666666666,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:22.624816+00:00,58.4402485,15.448934666666666,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:23.626941+00:00,58.440273833333336,15.4488925,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:24.625053+00:00,58.44030083333333,15.448848166666666,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:25.629577+00:00,58.440325666666666,15.448807833333333,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:26.625049+00:00,58.440351666666665,15.448765166666666,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:27.628213+00:00,58.4403805,15.448724833333333,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:28.627216+00:00,58.440409833333334,15.448679833333333,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:29.629266+00:00,58.440438666666665,15.448636833333333,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:30.622294+00:00,58.440467166666664,15.448597833333334,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:31.625352+00:00,58.44049616666667,15.448562,22|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:32.626393+00:00,58.44052683333334,15.448523833333333,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:33.623575+00:00,58.44055766666666,15.448484,22|01|19|12|17|14|15|24|13,1.37,2.89,2.54
2025-11-07T13:36:34.622478+00:00,58.440586833333334,15.448442833333333,22|01|19|12|17|14|15|24|13,1.37,2.88,2.54
2025-11-07T13:36:35.628561+00:00,58.44061766666667,15.448405666666666,22|01|19|12|17|14|15|24|13,1.37,2.88,2.54
2025-11-07T13:36:36.626600+00:00,58.440651,15.448366166666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:37.627672+00:00,58.44068216666667,15.448326166666666,22|01|19|12|17|14|15|24|13,1.37,2.88,2.54
2025-11-07T13:36:38.625714+00:00,58.440714,15.448283,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:39.626765+00:00,58.440744333333335,15.448239833333334,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:40.626870+00:00,58.44078016666667,15.448195666666667,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:41.627921+00:00,58.440812666666666,15.448151333333334,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:42.627010+00:00,58.440848833333334,15.448107666666667,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:43.627033+00:00,58.440884833333335,15.448064833333333,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:44.624044+00:00,58.44091866666667,15.448019333333333,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:45.629116+00:00,58.440954166666664,15.447973,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:46.626194+00:00,58.44099,15.447920833333333,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:47.627455+00:00,58.441026,15.447873666666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:48.627221+00:00,58.44105583333333,15.44783,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:49.629283+00:00,58.441089166666664,15.447785166666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:50.627295+00:00,58.44111933333333,15.447726833333334,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:51.626334+00:00,58.4411495,15.447671666666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:52.629518+00:00,58.4411795,15.447621666666667,22|01|19|02|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:53.632492+00:00,58.44121616666666,15.4475645,22|01|19|02|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:36:54.628498+00:00,58.441242833333334,15.447505166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:55.628549+00:00,58.44126983333334,15.447442333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:56.629611+00:00,58.441298,15.447369833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:57.628693+00:00,58.441321333333335,15.447302833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:58.627872+00:00,58.441343833333335,15.447217833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:36:59.631805+00:00,58.441365166666664,15.447124833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:00.623848+00:00,58.441385,15.447005166666667,22|01|19|02|12|17|14|15|24,1.08,2.03,1.72
2025-11-07T13:37:01.628820+00:00,58.441397333333335,15.446896666666667,22|01|19|02|12|17|14|15|24,1.08,2.03,1.72
2025-11-07T13:37:02.624930+00:00,58.44140183333333,15.446783333333332,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:03.629957+00:00,58.44139933333334,15.446677,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:04.629104+00:00,58.4413895,15.446554666666668,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:05.630405+00:00,58.44136833333334,15.446441833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:06.629165+00:00,58.441345166666665,15.446320333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:07.631327+00:00,58.44131483333334,15.446208166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:08.627228+00:00,58.4412875,15.446079,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:09.629307+00:00,58.4412715,15.445948666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:10.629303+00:00,58.441249,15.445805,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:11.630419+00:00,58.441224,15.445666333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:12.629479+00:00,58.441199166666664,15.4455165,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:13.627514+00:00,58.44117883333333,15.445359166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:14.629559+00:00,58.44116666666667,15.445192833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:15.631600+00:00,58.4411555,15.445012,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:16.630615+00:00,58.44115016666667,15.4448275,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:17.631688+00:00,58.441156666666664,15.444645333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:18.627719+00:00,58.44118383333333,15.444426,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:19.628879+00:00,58.44120866666667,15.4442325,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:20.623849+00:00,58.44124766666667,15.444029666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:21.627929+00:00,58.44128933333333,15.443845833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:22.626909+00:00,58.44134,15.443663833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:23.629946+00:00,58.441398666666664,15.443485333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:24.626022+00:00,58.4414685,15.4433205,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:25.634008+00:00,58.4415465,15.4431645,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:26.631062+00:00,58.44163,15.443015666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:27.630165+00:00,58.441716166666666,15.442880833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:28.631359+00:00,58.441806,15.442756666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:29.631300+00:00,58.44189466666667,15.442644666666666,22|01|19|02|17|14|15|24|13,1.06,2.00,1.70
2025-11-07T13:37:30.627288+00:00,58.44198183333334,15.4425335,22|01|19|02|17|14|15|24|13,1.06,2.00,1.70
2025-11-07T13:37:31.626377+00:00,58.442067,15.442426,22|01|19|02|17|14|15|24|13,1.06,2.00,1.70
2025-11-07T13:37:32.628603+00:00,58.44214933333333,15.442313333333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:33.631478+00:00,58.44222966666667,15.442207666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:34.629525+00:00,58.4423105,15.4421065,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:35.631673+00:00,58.4423885,15.442009,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:36.629613+00:00,58.442463333333336,15.441916166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:37.630638+00:00,58.44253783333333,15.441822166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:38.630675+00:00,58.44261183333333,15.441728333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:39.630738+00:00,58.44268533333333,15.441638333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:40.627847+00:00,58.44275783333333,15.441547833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:41.627856+00:00,58.44282833333333,15.4414585,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:42.625922+00:00,58.442899833333335,15.441368,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:43.628930+00:00,58.442968666666665,15.441277666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:44.626078+00:00,58.44303716666667,15.4411905,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:45.630035+00:00,58.44310566666667,15.441104666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.82,1.56
2025-11-07T13:37:46.630105+00:00,58.443172833333335,15.441023,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:47.629127+00:00,58.44324,15.440941166666667,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:48.625200+00:00,58.443307,15.440857333333334,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:49.625278+00:00,58.443374,15.440772666666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:50.628355+00:00,58.44343966666667,15.440688166666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:51.629295+00:00,58.44350333333333,15.4406055,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:52.628389+00:00,58.443568166666665,15.440522666666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:53.626415+00:00,58.44362816666667,15.440439666666666,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:54.625572+00:00,58.443686666666665,15.440352333333333,22|01|19|12|17|14|15|24|13,1.07,2.01,1.70
2025-11-07T13:37:55.630501+00:00,58.443744833333334,15.440261666666666,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:56.629556+00:00,58.443802166666664,15.440168333333334,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:57.629658+00:00,58.443858,15.440071166666666,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:58.628730+00:00,58.44391516666666,15.439975,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:37:59.630681+00:00,58.4439725,15.439878,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:38:00.623890+00:00,58.444030166666664,15.4397795,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:38:01.629805+00:00,58.44408816666667,15.439681666666667,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:38:02.627853+00:00,58.44414616666667,15.439589833333333,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
2025-11-07T13:38:03.628883+00:00,58.444207666666664,15.439497833333334,22|01|19|02|12|17|14|15|24|13,0.93,1.81,1.56
