time,latitude,longitude
2025-11-02T12:39:20.205651+00:00,58.34741566666667,15.603001333333333
2025-11-02T12:39:21.208515+00:00,58.347356,15.6030785
2025-11-02T12:39:22.203873+00:00,58.3472895,15.603169666666666
2025-11-02T12:39:23.204015+00:00,58.3472245,15.603248833333334
2025-11-02T12:39:24.204130+00:00,58.3471725,15.603335
2025-11-02T12:39:25.206254+00:00,58.347115,15.6034165
2025-11-02T12:39:26.204063+00:00,58.347061833333335,15.603496666666667
2025-11-02T12:39:27.204256+00:00,58.34700183333333,15.603566166666667
2025-11-02T12:39:28.202546+00:00,58.346939666666664,15.6036425
2025-11-02T12:39:29.205560+00:00,58.346874,15.603734333333334
2025-11-02T12:39:30.199425+00:00,58.34682316666667,15.603830333333333
2025-11-02T12:39:31.207471+00:00,58.3467575,15.603917333333333
2025-11-02T12:39:32.204591+00:00,58.34667866666667,15.603998166666667
2025-11-02T12:39:33.206519+00:00,58.346608833333335,15.6040835
2025-11-02T12:39:34.203233+00:00,58.34654483333333,15.604156666666666
2025-11-02T12:39:35.206326+00:00,58.346477,15.6042335
2025-11-02T12:39:36.200307+00:00,58.346408333333336,15.604309833333334
2025-11-02T12:39:37.202336+00:00,58.346341333333335,15.604378
2025-11-02T12:39:38.202327+00:00,58.34626133333333,15.6044415
2025-11-02T12:39:39.202847+00:00,58.34619683333333,15.6045175
2025-11-02T12:39:40.205560+00:00,58.346146,15.604604
2025-11-02T12:39:41.202573+00:00,58.346106,15.6047085
2025-11-02T12:39:42.207592+00:00,58.346074333333334,15.604839166666666
2025-11-02T12:39:43.209651+00:00,58.34605233333333,15.604988833333334
2025-11-02T12:39:44.207888+00:00,58.346019,15.605131166666666
2025-11-02T12:39:45.207969+00:00,58.346,15.605279
2025-11-02T12:39:46.202811+00:00,58.345979,15.605395
2025-11-02T12:39:47.206068+00:00,58.34595316666667,15.605522333333333
2025-11-02T12:39:48.200877+00:00,58.345938,15.605658166666666
2025-11-02T12:39:49.202933+00:00,58.345916,15.605792333333333
2025-11-02T12:39:50.198212+00:00,58.3458955,15.605924166666666
2025-11-02T12:39:51.205061+00:00,58.345869666666665,15.606040166666666
2025-11-02T12:39:52.200113+00:00,58.34583283333333,15.606145166666666
2025-11-02T12:39:53.207154+00:00,58.34580066666667,15.606252166666666
2025-11-02T12:39:54.204195+00:00,58.34576933333334,15.606356166666666
2025-11-02T12:39:55.206247+00:00,58.345748,15.6064665
2025-11-02T12:39:56.200306+00:00,58.3457115,15.606561833333334
2025-11-02T12:39:57.204500+00:00,58.345678166666666,15.6066565
2025-11-02T12:39:58.202400+00:00,58.34565583333333,15.606754166666667
2025-11-02T12:39:59.202511+00:00,58.345642166666664,15.606847833333333
2025-11-02T12:40:00.205573+00:00,58.34562566666666,15.606948833333334
2025-11-02T12:40:01.206626+00:00,58.345607333333334,15.607047
2025-11-02T12:40:02.205639+00:00,58.345598333333335,15.607147666666666
2025-11-02T12:40:03.205581+00:00,58.34558766666667,15.607243166666667
2025-11-02T12:40:04.205779+00:00,58.34558233333333,15.607338666666667
2025-11-02T12:40:05.210002+00:00,58.345578333333336,15.607444666666666
2025-11-02T12:40:06.203812+00:00,58.3455785,15.607548166666666
2025-11-02T12:40:07.205862+00:00,58.3455745,15.6076345
2025-11-02T12:40:08.203906+00:00,58.345579,15.607729
2025-11-02T12:40:09.206955+00:00,58.34557933333333,15.607817166666667
2025-11-02T12:40:10.200991+00:00,58.345586833333336,15.607900833333334
2025-11-02T12:40:11.210041+00:00,58.345588,15.6079815
2025-11-02T12:40:12.204233+00:00,58.345594,15.6080605
2025-11-02T12:40:13.206124+00:00,58.345595833333334,15.608143333333333
2025-11-02T12:40:14.204167+00:00,58.345606833333335,15.6082405
2025-11-02T12:40:15.205223+00:00,58.34562616666667,15.608332833333334
2025-11-02T12:40:16.205282+00:00,58.34564816666666,15.6084295
2025-11-02T12:40:17.208414+00:00,58.345662833333336,15.608524166666667
2025-11-02T12:40:18.206541+00:00,58.34565633333333,15.608616666666666
2025-11-02T12:40:19.209701+00:00,58.34566183333333,15.6087205
2025-11-02T12:40:20.207467+00:00,58.3456675,15.608828833333334
2025-11-02T12:40:21.204846+00:00,58.34565883333333,15.608949166666667
2025-11-02T12:40:22.211539+00:00,58.34566233333334,15.609069333333334
2025-11-02T12:40:23.207667+00:00,58.3456625,15.609189
2025-11-02T12:40:24.204791+00:00,58.34566866666667,15.6093025
2025-11-02T12:40:25.206889+00:00,58.34567366666667,15.6094215
2025-11-02T12:40:26.203805+00:00,58.3456785,15.6095425
2025-11-02T12:40:27.206308+00:00,58.345681666666664,15.6096615
2025-11-02T12:40:28.204833+00:00,58.34568316666667,15.6097835
2025-11-02T12:40:29.207973+00:00,58.345688333333335,15.609902166666666
2025-11-02T12:40:30.207150+00:00,58.345691,15.610014666666666
2025-11-02T12:40:31.209090+00:00,58.345691333333335,15.610138166666667
2025-11-02T12:40:32.201335+00:00,58.345687833333336,15.610255833333333
2025-11-02T12:40:33.209321+00:00,58.345683666666666,15.610371666666667
2025-11-02T12:40:34.206189+00:00,58.345671,15.610476666666667
2025-11-02T12:40:35.207297+00:00,58.3456575,15.610607166666666
2025-11-02T12:40:36.206257+00:00,58.34564533333333,15.610745333333334
2025-11-02T12:40:37.208695+00:00,58.34562833333333,15.610882666666667
2025-11-02T12:40:38.203609+00:00,58.34561183333334,15.611023666666666
2025-11-02T12:40:39.204658+00:00,58.3455955,15.611168166666667
2025-11-02T12:40:40.206545+00:00,58.3455705,15.611321
2025-11-02T12:40:41.210233+00:00,58.3455475,15.611465666666666
2025-11-02T12:40:42.210642+00:00,58.34551966666667,15.611607333333334
2025-11-02T12:40:43.206734+00:00,58.345488333333336,15.611746333333333
2025-11-02T12:40:44.204831+00:00,58.345462166666664,15.611892
2025-11-02T12:40:45.205772+00:00,58.345425,15.612028
2025-11-02T12:40:46.203974+00:00,58.34539316666667,15.612169833333333
2025-11-02T12:40:47.206831+00:00,58.34536516666667,15.612316166666666
2025-11-02T12:40:48.204862+00:00,58.34533116666667,15.6124625
2025-11-02T12:40:49.207849+00:00,58.34529166666667,15.612599833333332
2025-11-02T12:40:50.201560+00:00,58.34524783333333,15.612748166666666
2025-11-02T12:40:51.206227+00:00,58.345213,15.612884333333334
2025-11-02T12:40:52.201303+00:00,58.345175833333336,15.613021166666666
2025-11-02T12:40:53.206160+00:00,58.345146666666665,15.613157
2025-11-02T12:40:54.201388+00:00,58.3451105,15.613299666666666
2025-11-02T12:40:55.206262+00:00,58.345069333333335,15.613439
2025-11-02T12:40:56.203289+00:00,58.34504366666667,15.613569666666667
2025-11-02T12:40:57.207453+00:00,58.34501083333333,15.613707
2025-11-02T12:40:58.204400+00:00,58.3449895,15.6138545
2025-11-02T12:40:59.205529+00:00,58.344969666666664,15.613991333333333
2025-11-02T12:41:00.207539+00:00,58.344947833333336,15.614124166666667
2025-11-02T12:41:01.203684+00:00,58.344933166666664,15.6142535
2025-11-02T12:41:02.202556+00:00,58.344902833333336,15.614403833333334
2025-11-02T12:41:03.205568+00:00,58.344878,15.6145355
2025-11-02T12:41:04.205630+00:00,58.34484333333333,15.614674333333333
2025-11-02T12:41:05.207695+00:00,58.344811666666665,15.614800666666667
2025-11-02T12:41:06.202732+00:00,58.3447835,15.61493
2025-11-02T12:41:07.205831+00:00,58.344738666666665,15.6150505
2025-11-02T12:41:08.202845+00:00,58.34469266666667,15.615156
2025-11-02T12:41:09.205165+00:00,58.34464366666667,15.615273
2025-11-02T12:41:10.206942+00:00,58.344605666666666,15.615399166666666
2025-11-02T12:41:11.205013+00:00,58.344561,15.615514666666666
2025-11-02T12:41:12.202064+00:00,58.34451416666667,15.615624166666667
2025-11-02T12:41:13.206121+00:00,58.3444705,15.615722333333334
2025-11-02T12:41:14.204161+00:00,58.34442583333333,15.615819
2025-11-02T12:41:15.204196+00:00,58.34438383333333,15.615906833333334
2025-11-02T12:41:16.201268+00:00,58.344342166666664,15.615991
2025-11-02T12:41:17.201524+00:00,58.34429566666667,15.6160665
2025-11-02T12:41:18.203262+00:00,58.344249,15.616141166666667
2025-11-02T12:41:19.202415+00:00,58.344204166666664,15.6162225
2025-11-02T12:41:20.201487+00:00,58.34415966666667,15.616288166666667
2025-11-02T12:41:21.202433+00:00,58.344115,15.616358166666666
2025-11-02T12:41:22.201692+00:00,58.344069,15.616415833333333
2025-11-02T12:41:23.206676+00:00,58.34401166666667,15.6164635
2025-11-02T12:41:24.205431+00:00,58.343955333333334,15.6165165
2025-11-02T12:41:25.207712+00:00,58.3439075,15.616567333333334
2025-11-02T12:41:26.205976+00:00,58.34385483333333,15.616619666666667
2025-11-02T12:41:27.206962+00:00,58.34380183333333,15.6166635
2025-11-02T12:41:28.204986+00:00,58.343745166666665,15.616698166666668
2025-11-02T12:41:29.207921+00:00,58.34369683333333,15.6167305
2025-11-02T12:41:30.204182+00:00,58.343638166666665,15.6167635
2025-11-02T12:41:31.211085+00:00,58.343576,15.6167895
2025-11-02T12:41:32.210121+00:00,58.343508666666665,15.6167955
2025-11-02T12:41:33.210167+00:00,58.343449,15.616814833333333
2025-11-02T12:41:34.207223+00:00,58.3433825,15.616826666666666
2025-11-02T12:41:35.210279+00:00,58.343319666666666,15.616839666666667
2025-11-02T12:41:36.208270+00:00,58.3432515,15.616852333333334
